tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,dog_type,rating,dog_breed
890006608113172480,2017-07-26 00:31:25,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13.0,10.0,Koda,None,None,None,None,https://pbs.twimg.com/media/CT5Vg_wXIAAXfnj.jpg,golden_retriever,0.77593,True,Tibetan_mastiff,0.0937178,True,Labrador_retriever,0.07242660000000001,True,28696.0,6658.0,,1.3,golden_retriever
889880896479866881,2017-07-25 16:11:53,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,https://twitter.com/dog_rates/status/889880896479866881/photo/1,13.0,10.0,Bruno,None,None,None,None,https://pbs.twimg.com/media/CT5cN_3WEAAlOoZ.jpg,Gordon_setter,0.503672,True,Yorkshire_terrier,0.174201,True,Pekinese,0.109454,True,26104.0,4538.0,,1.3,Gordon_setter
889665388333682689,2017-07-25 01:55:32,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13.0,10.0,None,None,None,None,puppo,https://pbs.twimg.com/media/CT5d9DZXAAALcwe.jpg,Walker_hound,0.260857,True,English_foxhound,0.17538199999999998,True,Ibizan_hound,0.0974705,True,44942.0,9099.0,puppo,1.3,Walker_hound
889638837579907072,2017-07-25 00:10:02,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12.0,10.0,Ted,None,None,None,None,https://pbs.twimg.com/media/CT5m4VGWEAAtKc8.jpg,pug,0.489814,True,bull_mastiff,0.404722,True,French_bulldog,0.0489595,True,25294.0,4077.0,,1.2,pug
889531135344209921,2017-07-24 17:02:04,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13.0,10.0,Stuart,None,None,None,puppo,https://pbs.twimg.com/media/CT5w9gUW4AAsBNN.jpg,bloodhound,0.195217,True,German_shepherd,0.0782598,True,malinois,0.07562780000000001,True,14170.0,2053.0,puppo,1.3,bloodhound
889278841981685760,2017-07-24 00:19:32,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://twitter.com/dog_rates/status/889278841981685760/video/1,13.0,10.0,Oliver,None,None,None,None,https://pbs.twimg.com/media/CT51-JJUEAA6hV8.jpg,Lhasa,0.58233,True,Shih-Tzu,0.166192,True,Dandie_Dinmont,0.0896883,True,23581.0,4850.0,,1.3,Lhasa
888917238123831296,2017-07-23 00:22:39,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,https://twitter.com/dog_rates/status/888917238123831296/photo/1,12.0,10.0,Jim,None,None,None,None,https://pbs.twimg.com/media/CT54YGiWUAEZnoK.jpg,English_setter,0.298617,True,Newfoundland,0.149842,True,borzoi,0.133649,True,27210.0,4090.0,,1.2,English_setter
888804989199671297,2017-07-22 16:56:37,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",13.0,10.0,Zeke,None,None,None,None,https://pbs.twimg.com/media/CT56LSZWoAAlJj2.jpg,hen,0.965932,False,cock,0.0339194,False,partridge,5.20658e-05,False,23924.0,3859.0,,1.3,None
888554962724278272,2017-07-22 00:23:06,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13.0,10.0,Ralphus,None,None,None,None,https://pbs.twimg.com/media/CT8QCd1WEAADXws.jpg,desktop_computer,0.086502,False,desk,0.0855474,False,bookcase,0.0794797,False,18467.0,3168.0,,1.3,None
888078434458587136,2017-07-20 16:49:33,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",12.0,10.0,Gerald,None,None,None,None,https://pbs.twimg.com/media/CT8g3BpUEAAuFjg.jpg,Maltese_dog,0.8575309999999999,True,toy_poodle,0.0630638,True,miniature_poodle,0.0255806,True,28291.0,4901.0,,1.2,Maltese_dog
887705289381826560,2017-07-19 16:06:48,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,https://twitter.com/dog_rates/status/887705289381826560/photo/1,13.0,10.0,Jeffrey,None,None,None,None,https://pbs.twimg.com/media/CT8mx7KW4AEQu8N.jpg,three-toed_sloth,0.914671,False,otter,0.01525,False,great_grey_owl,0.0132072,False,43389.0,10714.0,,1.3,None
887517139158093824,2017-07-19 03:39:09,I've yet to rate a Venezuelan Hover Wiener. This is such an honor. 14/10 paw-inspiring af (IG: roxy.thedoxy) https://t.co/20VrLAA8ba,https://twitter.com/dog_rates/status/887517139158093824/video/1,14.0,10.0,None,None,None,None,None,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg,ox,0.416669,False,Newfoundland,0.278407,True,groenendael,0.102643,True,64301.0,16359.0,,1.4,Newfoundland
887473957103951883,2017-07-19 00:47:34,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",13.0,10.0,Canela,None,None,None,None,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,golden_retriever,0.8587440000000001,True,Chesapeake_Bay_retriever,0.0547868,True,Labrador_retriever,0.0142409,True,31484.0,9527.0,,1.3,golden_retriever
887343217045368832,2017-07-18 16:08:03,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,https://twitter.com/dog_rates/status/887343217045368832/video/1,13.0,10.0,None,None,None,None,None,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,malamute,0.33687399999999995,True,Siberian_husky,0.147655,True,Eskimo_dog,0.0934124,True,28638.0,5427.0,,1.3,malamute
887101392804085760,2017-07-18 00:07:08,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,https://twitter.com/dog_rates/status/887101392804085760/photo/1,12.0,10.0,None,None,None,None,None,https://pbs.twimg.com/media/CT9lXGsUcAAyUFt.jpg,guinea_pig,0.996496,False,skunk,0.00240245,False,hamster,0.0004608630000000001,False,32655.0,6977.0,,1.2,None
886983233522544640,2017-07-17 16:17:36,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,"https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1",13.0,10.0,Maya,None,None,None,None,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,soft-coated_wheaten_terrier,0.326467,True,Afghan_hound,0.25955100000000003,True,briard,0.206803,True,11214.0,2928.0,,1.3,soft-coated_wheaten_terrier
886736880519319552,2017-07-16 23:58:41,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b","https://www.gofundme.com/mingusneedsus,https://twitter.com/dog_rates/status/886736880519319552/photo/1,https://twitter.com/dog_rates/status/886736880519319552/photo/1",13.0,10.0,Mingus,None,None,None,None,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,Chihuahua,0.978108,True,toy_terrier,0.00939697,True,papillon,0.00457681,True,21024.0,4073.0,,1.3,Chihuahua
886680336477933568,2017-07-16 20:14:00,This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal https://t.co/BCoWue0abA,https://twitter.com/dog_rates/status/886680336477933568/photo/1,13.0,10.0,Derek,None,None,None,None,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,black-and-tan_coonhound,0.529139,True,bloodhound,0.24422,True,flat-coated_retriever,0.17381,True,19763.0,2883.0,,1.3,black-and-tan_coonhound
886366144734445568,2017-07-15 23:25:31,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",12.0,10.0,Roscoe,None,None,pupper,None,https://pbs.twimg.com/media/CT-RugiWIAELEaq.jpg,coho,0.40464,False,barracouta,0.271485,False,gar,0.189945,False,111.0,4.0,pupper,1.2,None
886267009285017600,2017-07-15 16:51:35,@NonWhiteHat @MayhewMayhem omg hello tanner you are a scary good boy 12/10 would pet with extreme caution,,12.0,10.0,None,None,None,None,None,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,toy_terrier,0.14968,True,papillon,0.148258,True,Chihuahua,0.14286,True,26180.0,5749.0,,1.2,toy_terrier
886258384151887873,2017-07-15 16:17:19,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,https://twitter.com/dog_rates/status/886258384151887873/photo/1,13.0,10.0,Waffles,None,None,None,None,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,Blenheim_spaniel,0.906777,True,cocker_spaniel,0.0903464,True,Shih-Tzu,0.00111687,True,0.0,100.0,,1.3,Blenheim_spaniel
885984800019947520,2017-07-14 22:10:11,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,https://twitter.com/dog_rates/status/885984800019947520/photo/1,12.0,10.0,Jimbo,None,None,None,None,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,llama,0.505184,False,Irish_terrier,0.104109,True,dingo,0.0620712,False,33625.0,5817.0,,1.2,Irish_terrier
885528943205470208,2017-07-13 15:58:47,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,https://twitter.com/dog_rates/status/885528943205470208/photo/1,13.0,10.0,Maisey,None,None,None,None,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,Chesapeake_Bay_retriever,0.18413,True,chain_saw,0.056775300000000015,False,power_drill,0.0367634,False,19158.0,3400.0,,1.3,Chesapeake_Bay_retriever
885518971528720385,2017-07-13 15:19:09,I have a new hero and his name is Howard. 14/10 https://t.co/gzLHboL7Sk,https://twitter.com/4bonds2carbon/status/885517367337512960,14.0,10.0,None,None,None,None,None,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,Chihuahua,0.6718529999999999,True,beagle,0.12468,True,Saluki,0.044094199999999986,True,0.0,16856.0,,1.4,Chihuahua
885167619883638784,2017-07-12 16:03:00,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,"https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1",13.0,10.0,None,None,None,None,None,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,dalmatian,0.278954,True,Labrador_retriever,0.237612,True,Great_Pyrenees,0.171106,True,72093.0,16456.0,,1.3,dalmatian
884925521741709313,2017-07-12 00:01:00,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",https://twitter.com/dog_rates/status/884925521741709313/photo/1,12.0,10.0,Earl,None,None,None,None,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,Ibizan_hound,0.0443334,True,Pembroke,0.0432093,True,West_Highland_white_terrier,0.0389056,True,26034.0,5079.0,,1.2,Ibizan_hound
884876753390489601,2017-07-11 20:47:12,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",13.0,10.0,Lola,None,None,None,None,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,Border_collie,0.447803,True,English_springer,0.170497,True,collie,0.139206,True,22724.0,4280.0,,1.3,Border_collie
884562892145688576,2017-07-11 00:00:02,This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,https://twitter.com/dog_rates/status/884562892145688576/photo/1,13.0,10.0,Kevin,None,None,None,None,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,German_shepherd,0.975401,True,beagle,0.00868727,True,bloodhound,0.00539404,True,25344.0,5186.0,,1.3,German_shepherd
884441805382717440,2017-07-10 15:58:53,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",https://twitter.com/dog_rates/status/884441805382717440/photo/1,14.0,10.0,None,None,None,None,None,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,Labrador_retriever,0.887707,True,Chihuahua,0.029307,True,French_bulldog,0.0207563,True,67897.0,18488.0,,1.4,Labrador_retriever
884247878851493888,2017-07-10 03:08:17,OMG HE DIDN'T MEAN TO HE WAS JUST TRYING A LITTLE BARKOUR HE'S SUPER SORRY 13/10 WOULD FORGIVE IMMEDIATE https://t.co/uF3pQ8Wubj,https://twitter.com/kaijohnson_19/status/883965650754039809,13.0,10.0,None,None,None,None,None,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,miniature_poodle,0.546933,True,cocker_spaniel,0.165255,True,toy_poodle,0.0959589,True,19089.0,2726.0,,1.3,miniature_poodle
884162670584377345,2017-07-09 21:29:42,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,https://twitter.com/dog_rates/status/884162670584377345/photo/1,12.0,10.0,Yogi,doggo,None,None,None,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,seat_belt,0.375057,False,miniature_pinscher,0.167175,True,Chihuahua,0.0869506,True,20451.0,3129.0,doggo,1.2,miniature_pinscher
883838122936631299,2017-07-09 00:00:04,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,https://twitter.com/dog_rates/status/883838122936631299/photo/1,12.0,10.0,Noah,None,None,None,None,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,Italian_greyhound,0.618316,True,Weimaraner,0.151363,True,vizsla,0.08598910000000001,True,42860.0,8992.0,,1.2,Italian_greyhound
883482846933004288,2017-07-08 00:28:19,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948","https://twitter.com/dog_rates/status/883482846933004288/photo/1,https://twitter.com/dog_rates/status/883482846933004288/photo/1",13.5,10.0,Bella,None,None,None,None,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,snail,0.999888,False,slug,5.51417e-05,False,acorn,2.6258e-05,False,21210.0,3368.0,,1.35,None
883360690899218434,2017-07-07 16:22:55,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,https://twitter.com/dog_rates/status/883360690899218434/photo/1,13.0,10.0,Grizzwald,None,floofer,None,None,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,English_setter,0.32879200000000003,True,Brittany_spaniel,0.283545,True,Ibizan_hound,0.0574615,True,34712.0,6048.0,floofer,1.3,English_setter
883117836046086144,2017-07-07 00:17:54,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E","https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",13.0,10.0,None,None,None,None,None,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,miniature_schnauzer,0.496953,True,standard_schnauzer,0.28527600000000003,True,giant_schnauzer,0.07376369999999999,True,22341.0,3545.0,,1.3,miniature_schnauzer
882992080364220416,2017-07-06 15:58:11,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",13.0,10.0,Rusty,None,None,None,None,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,Maltese_dog,0.359383,True,teddy,0.148759,False,West_Highland_white_terrier,0.106007,True,26439.0,4450.0,,1.3,Maltese_dog
882762694511734784,2017-07-06 00:46:41,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,https://twitter.com/dog_rates/status/882762694511734784/photo/1,12.0,10.0,Gus,None,None,pupper,None,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,Airedale,0.448459,True,toy_poodle,0.12403,True,teddy,0.110183,False,26184.0,5529.0,pupper,1.2,Airedale
882627270321602560,2017-07-05 15:48:34,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,https://twitter.com/dog_rates/status/882627270321602560/photo/1,13.0,10.0,Stanley,None,None,None,None,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,triceratops,0.442113,False,armadillo,0.114071,False,common_iguana,0.0432553,False,41923.0,10545.0,,1.3,None
882268110199369728,2017-07-04 16:01:23,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",13.0,10.0,Alfy,None,None,None,None,https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,swab,0.589446,False,chain_saw,0.190142,False,wig,0.0345097,False,27418.0,4453.0,,1.3,None
882045870035918850,2017-07-04 01:18:17,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w","https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1",13.0,10.0,Koko,None,None,None,None,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,hay,0.507637,False,Rottweiler,0.0624899,True,water_buffalo,0.0484247,False,22773.0,3096.0,,1.3,Rottweiler
881906580714921986,2017-07-03 16:04:48,This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,https://twitter.com/dog_rates/status/881906580714921986/photo/1,12.0,10.0,Rey,None,None,None,None,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,hyena,0.98723,False,African_hunting_dog,0.0126008,False,coyote,5.735010000000001e-05,False,47374.0,9723.0,,1.2,None
881666595344535552,2017-07-03 00:11:11,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,https://twitter.com/dog_rates/status/881666595344535552/photo/1,13.0,10.0,Gary,None,None,None,None,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,golden_retriever,0.765266,True,Labrador_retriever,0.206694,True,seat_belt,0.0106669,False,117.0,7.0,pupper,1.3,golden_retriever
881633300179243008,2017-07-02 21:58:53,@roushfenway These are good dogs but 17/10 is an emotional impulse rating. More like 13/10s,,17.0,10.0,None,None,None,None,None,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,Chesapeake_Bay_retriever,0.825678,True,vizsla,0.090998,True,kelpie,0.0229562,True,46274.0,14538.0,,1.7,Chesapeake_Bay_retriever
881536004380872706,2017-07-02 15:32:16,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",https://twitter.com/dog_rates/status/881536004380872706/video/1,14.0,10.0,None,None,None,pupper,None,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,jigsaw_puzzle,0.560001,False,doormat,0.103259,False,space_heater,0.042568,False,21738.0,4803.0,pupper,1.4,None
881268444196462592,2017-07-01 21:49:04,Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet https://t.co/cgwJwowTMC,https://twitter.com/dog_rates/status/881268444196462592/photo/1,12.0,10.0,Elliot,None,None,None,None,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,Chihuahua,0.483682,True,pug,0.0924939,True,Brabancon_griffon,0.057495400000000016,True,15996.0,2541.0,,1.2,Chihuahua
880935762899988482,2017-06-30 23:47:07,This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking https://t.co/D0wb1GlKAt,https://twitter.com/dog_rates/status/880935762899988482/photo/1,13.0,10.0,Louis,None,None,None,None,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,Chihuahua,0.959514,True,Italian_greyhound,0.00537015,True,Pomeranian,0.00264133,True,19916.0,3489.0,,1.3,Chihuahua
